Kodas,EAN,Likutis
5904098,5907501432987,1
5913916,5907378107704,1
5913917,5907378107049,5
3378,5907501430983,5
5907392,5907501431003,1
5913381,5907378106264,1
5913382,5907378105656,1
5913384,5907378106301,1
5913383,5907378106295,1
5914613,5907501491175,1
5914616,5907378101955,1
5914615,5907378101559,1
5914612,5907501491311,1
5913377,5907378105410,1
5913380,5907378106585,1
5913378,5907378105724,1
5913379,5907378106578,1
5914608,5907501491267,1
5914611,5907501499997,1
5914609,5907378109364,1
5914610,5907501499980,1
5914607,,1
5905137,5907501438569,1
5906250,5902533919048,0
5909382,5902533925506,1
5911320,5902533926565,0
784332,5902533911219,1
5909240,5902533925025,1
5909239,5902533925018,1
791032,5902533920969,1
790276,5902533918355,5
5914671,5902533929757,1
5912918,5902533928835,15
5912917,5902533928828,1
5905682,5902533923120,1
5907962,5902533923151,1
5905684,5902533923137,1
5905683,5902533923144,1
5912486,5902533925889,1
5912209,5902533925896,1
5912208,5902533925872,1
5912223,5902533927081,0
5914510,5902533929795,15
5914512,5902533929818,15
5914511,5902533929801,15
5910708,5902533923298,0
5913754,5902533929184,1
5914663,5902533929122,15
5914674,5902533929146,15
5914664,5902533929139,15
5914666,,15
5914954,5902533929283,1
5914955,5902533929290,1
5914956,5902533929306,1
5914880,5902533929825,1
5914882,5902533929849,1
5914881,5902533929832,1
5914883,5902533929856,1
5910564,5902533923670,1
5909649,5902533923663,1
5910125,5902533924943,1
5909258,5902533924967,0
5909359,5902533924950,1
5909667,5902533924974,5
5905125,5902533921591,0
5905124,5902533921584,0
5904823,5902533921560,0
5904821,5902533921577,0
5904993,5902533922178,1
5904992,5902533922161,1
5909648,5902533922192,1
5905681,5902533923083,5
5905680,5902533923090,1
5912664,5902533928330,0
5912665,5902533928347,1
5912666,5902533928361,0
5907071,5902533921911,0
5907074,5902533921942,0
5914957,5902533929504,1
5914950,5902533926473,1
5914951,5902533926480,1
5911307,5902533926794,1
5911305,5902533926763,0
5911306,5902533926787,1
5911993,5902533926770,1
5912216,5902533926732,1
5912217,5902533926749,1
5912229,5902533927548,1
5912228,5902533927531,0
5912230,5902533927555,0
5914885,5902533930180,1
5914886,5902533930173,1
5914884,5902533930166,1
5905631,5902533922307,1
5905632,5902533922314,5
5905633,5902533922321,1
5912231,5902533927777,0
5912233,5902533927791,0
5912232,5902533927784,0
5912225,5902533927401,1
5912227,5902533927425,1
5912226,5902533927418,1
5912234,5902533927623,5
5914801,5902533930111,5
5912538,5902533927999,1
5912491,5902533928002,1
5912539,5902533928019,1
5911275,5902533926558,5
5911462,5902533926466,0
5912147,5902533927319,0
790520,5902533920358,0
790342,5902533927326,1
788801,5902533915187,1
788802,5902533915194,1
5911833,5902533917259,1
784290,5902533915071,5
784292,5902533915095,1
784291,5902533915088,0
5914668,5902533929719,1
5909236,5902533924493,1
5909238,5902533924516,5
5909237,5902533924509,1
5914670,5902533929733,5
791031,5902533919291,1
5905172,5902533922444,1
5905171,5902533922437,1
5905173,5902533922451,1
5912062,5902533925483,0
5907781,5902533919611,1
5907782,5902533919628,0
5907779,5902533919024,0
5907067,5902533919635,1
5903278,5902533915125,1
790461,5902533915132,1
5910881,5902533925056,1
5910565,5902533925032,1
5910566,5902533925049,1
784282,5902533906284,15
784284,5902533910274,15
784283,5902533906277,15
5914672,5902533929771,15
5914673,5902533929788,5
5913595,5902533928781,1
5913596,5902533928798,1
5905127,5902533923014,0
5905123,5902533918461,1
5905129,5902533923021,1
5914509,5902533929559,5
5914343,5902533929528,5
5914342,5902533929511,5
791127,5902533920495,1
791126,5902533920488,1
5908718,5902533925124,15
5908717,5902533925117,1
5909384,5902533925599,1
5909182,5902533925162,0
5908719,5902533925155,0
5908720,5902533925193,1
5914804,5902533930142,15
5914802,5902533930128,15
5914805,5902533930159,1
5914803,5902533930135,5
5911319,5902533926305,1
790177,5902533920051,1
784306,5902533912483,1
784316,5902533913527,1
784315,5902533913503,1
5911321,5902533926930,1
5914669,5902533929726,15
5904076,5902533921393,1
789818,5902533919338,1
784375,5902533913619,0
791669,5902533919468,0
5909383,5902533925537,1
791668,5902533919451,5
5904589,5902533922253,1
5904266,5902533922260,0
5913833,5902533927388,1
5913834,5902533927463,1
784365,5902533922246,1
5912488,5902533927968,0
5912489,5902533927975,0
5912490,5902533927982,0
5908883,5902533925384,0
5908882,5902533925377,1
5908884,5902533925650,15
5911997,5902533927203,1
5911999,5902533927227,0
5912000,5902533927234,1
5911998,5902533927210,0
788681,5902533920082,0
788679,5902533920068,1
788680,5902533920075,1
5914953,5902533927906,1
5914952,5902533927890,1
5914946,5902533924875,1
5905635,5902533922543,1
5909301,5902533925322,1
5911834,5902533925339,0
5909302,5902533925346,1
5904825,5902533922284,1
5912600,5902533922277,1
5904827,5902533922291,1
5908881,5902533924998,1
5908879,5902533924981,1
5908880,5902533925001,0
5904708,5902533922413,1
5904707,5902533922406,1
5914793,5902533929917,1
5914792,5902533929900,1
5914795,5902533929931,1
5914794,5902533929924,1
5904354,5902533922383,1
5904353,5902533922376,1
5914508,5902533929498,15
5914507,5902533929481,15
5914506,5902533929474,15
5914505,5902533929467,15
5904355,5902533922338,1
5904352,5902533922345,1
5904351,5902533922352,1
784350,5902533915538,1
5914796,5902533929986,0
5914797,5902533929993,0
5914799,5902533930005,5
5914800,5902533930012,15
5906256,5902533919574,1
5906255,5902533919567,1
5912224,5902533927241,15
5914791,5902533927043,1
5913103,5902533927074,1
5908781,5902533924103,1
5908782,5902533924110,1
5908783,5902533924127,1
5914877,5902533929580,1
5914879,5902533929610,1
5914878,5902533929603,0
5908094,5902533919307,0
5910800,5902533926046,5
5911125,5902533926053,1
5914502,5902533926879,1
5914504,5902533926831,5
5914503,5902533926824,15
5912212,5902533926367,1
5912618,5902533926350,1
5912210,5902533926343,1
788202,5902533918232,1
788203,5902533918249,1
5905175,5902533922857,1
5905174,5902533922833,1
5912221,5902533926817,5
5908714,5902533924844,15
5908716,5902533924868,15
5908715,5902533924851,15
5914456,5902533929344,0
5914454,5902533919840,0
5910799,5902533923923922,0
5912566,5902533923939,0
5907778,5902533921768,0
5909689,5902533928941,0
5914947,5902533926190,0
5914948,5902533926206,0
5914949,5902533926213,0
5914667,5902533929351,1
5914177,5902533929368,1
5910591,5902533925797,0
5914790,,0
5910297,5902533920709,0
784741,,1
787495,5901912245099,15
783193,5901912245075,5
5912630,5901912245785,1
5909727,5901912245440,1
787359,5901912245082,1
5914046,5901912245891,1
5914047,5901912245907,1
776565,5901912244689,1
780529,5901912244849,1
775527,5901912244559,1
775526,5901912244580,1
775711,5901912244610,1
779216,5901912244863,1
5909259,5901912245402,1
5909685,,1
5912389,5901912245815,1
5909680,5901912245730,1
5909679,5901912245723,1
775917,5901912244634,1
5912385,5901912245860,15
5912386,5901912245877,5
5905287,5901912245327,1
781786,5901912244993,1
767930,5901912244214,15
788691,5901912244948,15
588,5901912244429,1
771514,5901912244436,1
9727,5901912245587,1
24283,5901912242012,15
790091,5901912245181,0
788692,5901912245174,5
5909723,5901912245303,5
5904104,5901912245273,15
775789,5901912244603,1
779673,5901912244788,5
784119,5901912245112,1
5909657,5901912245532,1
5909683,5901912245709,5
5909684,5901912245716,1
5909678,5901912245693,1
5914267,5901912246003,1
5913109,5901912245990,0
779443,5901912244702,5
3933,5901912244955,1
788299,5901912244931,15
3041,5901912240032,5
780405,5901912244917,5
771517,5901912244405,1
780372,5901912244924,15
5908959,5901912245464,5
5908958,5901912245433,5
21000,5901912241978,1
24173,5901912240421,15
780373,5901912244832,15
767929,5901912244207,5
769071,5901912244245,5
5912741,5901912245976,1
5912740,5901912245983,0
5912390,5901912245808,15
3042,5901912244320,15
5908231,5901912245570,15
5912097,5901912245341,1
5909725,5901912245358,1
776564,5901912244672,1
783572,5901912245013,1
5910636,,1
5905286,5901912245310,1
787498,5901912245150,1
783561,5901912245679,1
5911497,,1
779388,5901912244771,1
779434,5901912244795,1
5912387,5901912245846,5
5912388,5901912245853,1
779345,5901912244696,15
781787,5901912245020,15
5912392,5901912245822,15
5912393,5901912245914,15
5912485,5901912245945,1
5913160,5901912245938,5
5911211,5901912245280,1
5908303,5901912245297,5
21387,5901912241084,15
5909726,5901912245457,1
787496,5901912245167,1
779674,5901912241114,1
22401,5901912241138,1
5912809,,1
779651,5901912244818,5
783560,5901912245068,15
5914048,5901912245884,1
5914049,5901912245792,1
25583,5901912243750,1
5907807,5901912245426,1
769044,5901912244269,1
789940,5901912245259,1
5909724,5901912245662,1
769043,5901912244252,1
25578,5901912243781,5
5908961,5901912245419,1
5912391,5901912245839,15
5909681,5901912245754,1
787759,5901912245198,15
775617,5901912244566,1
775525,5901912244597,1
10429,5901912241589,15
5905288,5901912245334,1
782192,5901912245006,1
24281,5901912242036,1
780530,5901912244856,5
5909687,,1
10125,,1
195,,1
7220,,1
761900,,15
5911288,,5
3381,,15
761901,,15
3382,,15
234,,15
5909184,,0
769488,5908243663646,5
760869,5908243660720,15
764914,5908243663837,15
770743,,1
770752,,1
776279,,1
776238,,5
23183,5907536700013,0
6721,5907536706558,1
19961,5907536702703,1
775974,5907536727157,1
19642,5060420233162,1
1016,5060420233988,0
10207,5060420234046,1
782341,5060420234015,0
778297,5060420234077,1
782342,5060420232448,0
778295,5060062990416,1
11476,044677205405,0
786194,3700763535555,0
13103,5060062997644,1
772527,5060062999976,0
773533,5060420230956,0
772174,5060062990003,0
5911323,5060420235166,0
5911322,5060420235180,1
11130,5060062996104,0
788071,5060420231991,0
772176,5060420230765,1
772177,5060420230444,1
5909699,5060420233445,0
790933,5060420234596,0
788069,5060420232660,0
788068,5060420232608,0
791603,5060420232752,1
785536,5060420233025,1
775681,,0
5912843,5060420234565,0
10245,5060062999754,0
10305,5060062999723,1
10440,5060062999693,0
778298,5060420233087,0
5903652,5060420231564,0
17522,5060062991420,0
9562,5060062991000,0
778296,5060420231175,0
785533,5060420232189,0
781770,5060062994353,0
14970,5060062991642,0
16179,5907799123369,15
2378,,1
5908930,5903771702126,1
5908929,5902581658005,1
5908935,5903771703048,0
5908934,5903771704618,0
5908933,5903771704625,0
5908908,5903771705752,0
5909492,5903771708791,0
5909509,5903771707367,1
5914722,5903771707374,1
5908895,5903771705110,0
5908896,5903771705127,1
5910758,5903771709132,1
5909494,5903771705578,1
5909495,5903771705585,0
5914732,5903771706032,1
5908997,5903771705608,0
5909000,5903771705639,1
5910122,5903771705622,1
5908999,5903771705615,0
5910759,5903771709460,0
5910755,5903771707473,0
5910760,5903771709477,1
5910756,5903771707480,0
5908897,5903771706339,0
5908898,5903771706322,0
5910123,5903771707992,0
5908899,5903771706315,0
5914173,5903771709743,0
5914175,5903771719742,0
5910750,5903771705240,15
5910751,5903771705257,15
5909490,5903771708166,15
5909491,5903771708173,15
5914731,5903771725279,0
5909321,5903771705059,1
5909322,5903771705066,1
5909502,5903771707626,0
5908945,5903771702140,0
5908944,5903771702164,0
5908938,5903771704939,0
5908937,5903771704946,0
5908936,5903771704953,0
5908921,5903771700078,0
5908918,5902581658067,0
5910054,5903771709194,0
5909895,5903771709200,0
5910053,5903771709187,0
5909896,5903771709170,0
5908923,5903771705424,0
5908925,5902581659569,0
5914726,5903771722070,0
5913159,5903771709217,0
5908922,5903771704700,0
5914730,5903771725453,0
5910761,5903771719711,0
5908927,5903771702423,1
5908928,5903771702737,0
5908926,5903771702416,1
5908931,5903771703260,0
5908932,5903771703277,0
5914725,5903771726214,0
5910754,5903771707213,0
5910753,5903771707190,0
5910742,5902581658012,0
5910749,5903771703642,0
5910747,5903771703017,0
5910746,5903771702928,0
5910741,5902581658104,0
5910757,5903771707879,0
5910744,5903771700139,0
5910745,5903771700122,0
5908917,5903771704816,0
5910748,5903771703192,0
5908916,5903771704212,0
5908914,5903771704205,0
5908915,5903771704199,0
5908913,5903771700160,0
5908912,5903771700030,0
5908910,5903771700023,0
5908911,5903771702911,0
5908909,5903771700016,0
5914728,5902581659200,1
5909504,5903771704137,0
5909633,5903771706292,0
5908940,5902581657596,0
5908939,5902581657589,0
5908941,5902581657602,1
5908942,5903771701334,1
5908943,5903771701327,0
5909318,5903771707817,0
5909319,5903771707794,0
5909320,5903771707800,0
5914729,5903771724296,0
5914727,5903771724302,1
5914723,5903771706902,1
5914724,5903771706919,1
5909499,5903771707664,0
5909500,5903771700979,0
5909498,5903771702898,0
5908904,5903771706230,0
5908902,5903771703994,1
5908907,5903771704021,0
5908903,5903771706940,0
5908906,5903771704014,1
5908905,5903771704007,1
5909496,5902581658876,0
5910752,5903771705486,0
5909497,5903771705479,0
5910740,5902581656230,0
5910743,5902581658869,0
5912265,5902581656469,0
5909501,5903771702690,0
5908900,5903771704328,0
5908901,5903771706933,0
5910247,5901912245624,1
5911246,,1
5910546,5901912245617,1
5910245,5901912245495,1
5910246,5901912245488,1
5909682,5901912244528,15
5909686,5901912245594,15
5910867,5901912245563,1
5912096,5901912245556,1
5910548,5901912245396,1
5912879,,1
5910549,5901912245518,1
5910547,5901912245655,1
5914548,5901912245631,1
5914451,5901912245648,1
5910244,5901912245501,1
12088,,1
5910377,5903407904948,15
5906262,5901691877641,1
5906261,5901691877658,1
5909036,5903407162942,15
5909037,5901691805286,1
774406,5903407015910,0
774405,5903407015927,5
774402,5903407015996,1
783858,5903407016047,15
783857,5903407016054,5
784111,5903407016078,1
5911501,5903407171500,1
5911502,5903407171517,5
774401,5903407016184,15
774411,5903407108834,15
774408,5903407108865,15
777323,5903407108872,5
5904968,5901691876842,15
5904969,5901691876859,5
5905991,5901691877016,15
5905992,5901691877023,15
780082,5903407122083,15
774416,5903407131115,5
774417,5901691815186,15
774418,5901691815193,15
5905121,5901691879898,5
5910028,5901691884281,15
5910029,5901691884298,15
5910031,5901691884304,15
5910032,5901691884311,0
5910030,5901691884328,0
774304,5903407187495,15
774308,5903407187501,15
774305,5903407187518,15
774306,5903407187525,15
774303,5903407187532,15
774307,5903407187549,15
5913252,5901691805248,5
775053,5903407196077,0
5913105,5901691805255,15
774327,5901691805262,5
5914514,5901691805279,15
789100,5901691854000,1
789103,5901691854048,1
774319,5903407215617,15
774318,5903407215631,15
5905977,5901691878204,15
5905979,5901691878211,1
5905978,5901691878228,15
774317,5903407215655,15
5905982,5901691878174,1
5905980,5901691878181,15
5905981,5901691878198,15
774321,5903407215716,15
774320,5903407215730,15
787283,5903407215853,1
774311,5903407215860,1
787284,5903407215877,15
5905775,5901691876866,15
5905776,5901691876873,15
5906956,5901691876880,15
5906957,5901691876897,15
5910027,5901691880221,15
5910026,5901691880238,15
5914128,5903407172231,15
774357,5903407228556,15
774358,5901691802414,15
774359,5903407228563,15
774360,5901691802612,15
774361,5903407228570,15
774362,5901691802810,15
774353,5903407228624,15
5912615,5903407169149,15
774354,5903407228655,15
775868,5903407228662,1
5914811,5903407169156,15
775867,5903407228679,15
775866,5903407228686,15
775869,5903407228693,5
775870,5901691817319,1
5914747,5903407169309,15
775871,5903407228709,5
775872,5901691817326,5
775873,5903407228716,15
775874,5901691817333,5
778209,5903407228754,5
778210,5903407228549,5
778213,5903407228761,15
778212,5901691834101,15
778208,5903407228778,5
778211,5903407228785,5
778207,5903407228792,15
778261,5903407228808,5
781830,5903407228815,15
781831,5901691835092,15
781832,5903407228822,15
781834,5901691835108,15
781833,5903407228839,15
781835,5901691835115,15
781836,5903407228846,15
781837,5901691835122,15
781331,5903407228853,1
781333,5903407228860,5
781334,5901691835146,5
781335,5903407228877,5
781336,5901691835153,1
787286,5903407993553,5
787287,5903407993546,15
5903370,5903407993539,15
787296,5903407993560,5
787297,5903407993584,15
787298,5903407993577,5
787299,5903407993591,0
787300,5903407993614,5
787302,5903407993607,1
787293,5901691850569,0
787294,5901691850576,1
787295,5901691850583,1
789967,5901691853713,15
789968,5901691853706,15
789590,5901691853720,15
789591,5901691853737,15
789594,5901691853744,15
789595,5901691853751,15
789596,5901691853768,15
789597,5901691853775,15
789593,5901691853799,1
789384,5901691853805,1
5914772,5903407169576,15
5914346,5903407169583,15
789388,5901691853829,15
789390,5901691853843,15
789391,5901691853850,15
789386,5901691853867,15
789387,5901691853874,5
5905983,5901691874435,1
5913169,5903407169637,15
5912637,5903407169644,15
5905986,5901691874466,5
5905987,5901691874473,15
5905988,5901691874480,15
5905990,5901691874497,15
5905989,5901691874503,15
5909866,5901691888302,15
5909867,5901691888296,15
5909870,5901691888326,15
5909871,5901691888319,15
5909872,5901691888340,15
5909873,5901691888333,15
5909868,5901691888364,1
5909869,5901691888357,15
5909219,5901691888388,5
5912563,5903407169705,15
5909223,5901691888401,15
5909224,5901691888395,0
5909225,5901691888425,15
5909226,5901691888418,15
5909221,5901691888449,15
5909222,5901691888432,15
5911330,5903407168456,5
5911331,5903407168487,15
5911332,5903407168524,15
5913340,5903407360218,5
5913341,5903407360225,15
5913342,5903407360232,15
5913346,5903407360249,1
5913348,5903407360256,15
5913349,5903407360263,15
5914347,5903407365466,15
5914348,5903407365480,15
5914349,5903407365503,15
5911073,5901691890312,5
5911074,5901691890336,5
5911075,5901691890343,15
5911076,5901691890350,5
5911077,5901691890367,5
5911078,5901691890374,15
5911079,5901691890381,15
5911080,5901691890411,5
5911081,5901691890428,1
5911082,5901691890435,5
5911083,5901691890459,0
5911084,5901691890466,1
5911086,5901691890473,5
5911088,5901691890480,15
5911089,5901691890497,1
5911090,5901691890503,1
5911091,5901691890510,1
5911092,5901691890527,1
5911093,5901691890534,1
5911094,5901691890541,5
5912748,5903407176314,15
5912749,5903407176345,15
5912750,5903407176376,5
774343,5903407353449,1
775016,5903407353487,1
775017,5903407353470,1
5904298,5903407353531,5
779280,5903407353562,15
5904299,5901691874381,5
789278,5901691853935,1
5904832,5901691874404,1
5904833,5901691874411,1
5905009,5901691876989,5
5912149,5903407173825,15
5912150,5903407173818,15
5911503,5903407168333,1
5911504,5903407168340,15
5911785,5903407168357,5
5911786,5903407168364,5
777854,5903407056050,15
779202,5903407056067,15
784479,5901691835085,15
784478,5903407510200,15
5907542,5901691880467,15
5907543,5901691880450,15
5909558,5901691886315,5
5909559,5901691886339,15
5909561,5901691886322,15
5904300,5903407566047,15
774346,5903407598703,5
785529,5901691838420,5
778264,5901691833371,1
778262,5903407741055,1
5914748,5903407365015,15
777872,5903407742045,0
5914715,5903407365022,15
774333,5903407770512,1
5910357,0628123810001,0
5914363,0628123810070,1
5913439,5901885742687,0
5913440,628123810193,1
5910356,,1
5910354,0628123810179,0
5910355,0628123810148,1
5914361,5901885742250,1
5910350,0628123810155,0
5911378,0628123810117,0
5910352,5901885742304,0
5906619,090159070429,1
5906620,090159817963,1
5906623,090159822417,1
5905854,090159823353,1
5905856,09015982353,1
769395,5906749154330,5
1691,5903795007443,1
778921,5903067013288,1
778058,,1
5908251,5903067015824,15
5908256,5903067015794,5
5908254,5903067015817,5
5908257,5903067015800,5
777445,5903067009168,15
777441,5903067009106,15
777439,5903067009120,1
777440,5903067009113,5
777437,5903067009144,1
5911853,5903067007683,5
5911854,5903067007690,1
5911855,5903067007713,5
5907005,5903067004378,15
5911861,5903067002336,0
5905180,5903067015848,0
5911859,5903067006785,15
777469,5903067009045,15
777466,5903067009038,15
5905179,5903067015831,5
5908377,5903067004361,1
5911858,5903067006525,5
5911850,5903067007553,15
5911851,5903067007560,15
5911852,5903067007577,15
790432,5903067017477,5
790428,5903067017354,5
778024,5903067006181,5
790409,5903067014278,1
790410,5903067009090,5
790430,5903067017453,1
5911856,5903067006549,5
5907540,5903067004293,1
790426,5903067017293,5
5905260,5903067015275,15
5911860,5903067018115,1
5910366,5903067007461,5
5911848,5903067007584,5
5911847,5903067007591,15
5911849,5903067007614,15
5910365,5903067007454,5
790418,5903067017132,1
790416,5903067017125,1
5914054,5903067007096,5
5910367,5903067007478,5
777414,5903067009236,15
777415,5903067009243,1
5903765,5903067015367,1
777416,5903067009267,15
790417,5903067017156,5
5907001,5903067004392,5
5911509,5903067006532,5
790415,5903067017149,15
5907004,5903067004385,1
777434,5903067009304,5
777436,5903067009281,15
777435,5903067009298,5
777432,5903067009328,15
790442,5903067010652,15
5910368,5903067007485,1
790414,5903067017095,5
790412,5903067017088,5
5910369,5903067007492,15
5914055,5903067007119,5
5910370,5903067007515,15
790413,5903067017118,15
5907000,5903067004439,5
5911510,5903067006518,5
790411,5903067017101,15
5903733,5903067018047,15
5903726,5903067018023,15
5903730,5903067018030,5
5903737,5903067018016,15
777413,5903067009397,5
5903764,5903067015299,15
777410,5903067009410,15
777405,5903067009342,15
777406,5903067009359,15
5903763,5903067015282,15
777407,5903067009373,15
5908571,5903067010904,1
5911635,5903067007522,15
5911636,5903067007539,1
5911637,5903067007546,15
5907003,5903067004415,15
777429,5903067009533,5
777430,5903067009526,15
777431,5903067009519,15
777427,5903067009557,15
777426,5903067009458,15
777423,5903067009472,15
777425,5903067009465,15
777422,5903067009496,15
5910371,5903067007720,1
790424,5903067017170,5
790421,5903067017163,5
5910372,5903067007737,1
5914056,5903067007126,0
5910373,5903067007744,0
790423,5903067017194,1
5907002,5903067004446,1
5911511,5903067006501,15
790420,5903067017187,1
777421,5903067009571,5
782586,5903067015343,5
777420,5903067009588,5
777418,5903067009618,1
789392,5903067016982,1
5913601,5903067008444,1
5913599,5903067004491,1
5913600,5903067004514,1
5913602,5903067004521,1
5913598,5903067008451,1
5913608,5903067008475,5
5913609,5903067008482,5
5913607,5903067008499,5
5913603,5903067008468,15
5913597,5903067004866,1
5913604,5903067004583,5
5913605,5903067004590,1
5913606,5903067004613,5
5909275,5903067005252,15
5909274,5903067005245,15
5910363,5903067005238,15
5910364,5903067005214,15
5909276,5903067005184,15
5910362,5903067005191,15
5911857,5903067006563,15
778922,5903067013318,1
5903827,5903067015930,0
5911629,5903067007652,15
5903826,5903067015916,0
5911630,5903067007669,15
5911631,5903067007676,15
5903825,5903067015923,1
5903824,5903067015909,1
777465,5903067009694,1
777464,5903067009700,1
777463,5903067009717,0
777461,5903067009731,1
777458,5903067009656,0
777460,5903067009632,0
777459,5903067009649,0
777456,5903067009670,0
778923,5903067013295,15
5911632,5903067007621,15
5911633,5903067007638,15
5911634,5903067007645,5
777455,5903067009823,15
777453,5903067009847,15
777454,5903067009830,15
777450,5903067009861,15
5911505,5903067015701,15
5911506,5903067015688,5
5911507,5903067015695,15
5907007,5903067004484,1
777451,5903067009755,15
777449,5903067009762,15
777448,5903067009779,5
777446,5903067009793,15
5911864,5903067009076,15
5911862,5903067009052,15
5911863,5903067009069,15
5911865,5903067009083,15
5905151,9001616831409,1
5904230,9001616831416,1
5904237,9001616831522,0
5904238,9001616831539,0
5904239,9001616831546,0
5904246,9001616831614,1
5904247,9001616831621,1
5904248,9001616831638,1
5904249,9001616831645,1
5904253,9001616831683,1
5904255,9001616831706,0
5904272,9001616831867,0
5904274,9001616831881,5
5904275,9001616831898,15
5904276,9001616831904,15
5905152,9001616831911,15
5905154,9001616831959,5
5905153,9001616835575,15
5905404,9001616839894,15
5908299,9001616850578,1
5908301,9001616850585,0
5908302,9001616850592,0
5908304,9001616850608,1
5908316,9001616850615,1
5908842,9001616850622,1
5908843,9001616850639,1
5908844,9001616850646,0
5908845,9001616850653,1
5908846,9001616850660,5
5908847,9001616850677,1
5908848,9001616850684,1
5908849,9001616850691,5
5908308,9001616850707,1
5908317,9001616850714,5
5908850,9001616850721,1
5909208,9001616850738,1
5908318,9001616850745,5
5908851,9001616850752,1
5910074,9001616850776,1
5908852,9001616850783,1
5910075,9001616850790,1
5908853,9001616850806,5
5910805,9001616850813,5
5908319,9001616850820,1
5909209,9001616850837,1
5908320,9001616850943,0
5908321,9001616850950,0
5910806,9001616850974,0
5910076,9001616850981,0
5910077,9001616850998,1
5910807,9001616851001,5
5910078,9001616851018,1
5910079,9001616851025,1
5908322,9001616851070,0
5908323,9001616851087,0
5908324,9001616851094,0
5908854,9001616851100,15
5908864,9001616851117,15
5908325,9001616851124,5
5908326,9001616851131,1
5910600,9001616851148,15
5908327,9001616851155,0
5908328,9001616851162,15
5908329,9001616851179,0
5909210,9001616851186,15
5910080,9001616851193,15
5910081,9001616851209,0
5910082,9001616851216,0
5911434,9001616851223,5
5914442,9001616851230,0
5909212,9001616851247,15
5909211,9001616851254,15
5909213,9001616851261,15
5910601,9001616851278,0
5911897,9001616854330,1
5911898,9001616854347,1
5912503,9001616856532,5
5913902,9001616856549,1
5911900,9001616856624,1
5911899,9001616856631,1
5911901,9001616856686,1
5914432,9001616875649,5
5914433,9001616875656,5
5914434,9001616875748,1
5914435,9001616875861,15
5914436,9001616875908,15
5914437,9001616875915,15
5914438,9001616875922,15
5914439,9001616875939,15
5914440,9001616875946,15
5914441,9001616875953,15
770637,9001616698545,1
8641,9001616680809,0
5904282,9001616832000,5
5908330,9001616853302,5
5904281,9001616831997,5
5904637,9001616831966,15
5906369,5908268748304,0
5335,,15
215,,15
789446,5903033900420,1
784994,5903033901328,1
776996,5903033901397,1
776986,5903033901939,1
776975,5903033902110,1
776972,5903033902493,1
776979,5903033902783,5
776978,5903033902790,1
776980,5903033902813,1
776983,5903033902820,1
776982,5903033902837,1
791215,5903033903131,1
790886,5903033903148,1
790027,5903033903155,5
791491,5903033903162,1
790028,5903033903179,5
790029,5903033903186,1
790030,5903033903193,1
779418,5903033903698,1
782753,5903033903759,1
781308,5903033903766,1
782754,5903033903780,1
785000,5903033904091,1
784414,5903033904121,1
786740,5903033904152,1
786741,5903033904169,1
785631,5903033904176,1
785632,5903033904183,1
788199,5903033904237,1
791212,5903033904268,1
791213,5903033904275,1
791214,5903033904282,1
5906278,5903033905739,1
5906279,5903033905746,1
5906281,5903033905753,1
5906280,5903033905777,1
5906285,5903033905852,1
5906291,5903033906118,1
5911903,5901885741772,5
5911902,5901885741741,5
5911919,5901885741802,15
5914372,5901885741833,5
5909574,5901885742045,0
787332,5901885738376,15
787333,5901885738383,0
789569,5901885738536,5
789570,5901885738529,5
5903990,5901885739175,0
5903992,5901885739267,15
5903991,5901885740287,5
5903993,5901885740317,5
781226,,1
790278,5060295844210,1
779779,,1
788990,,1
5907406,9502961889430,1
5907407,9504735432859,15
5913441,1310024240061,5
781500,1310024240603,0
781502,1310024240207,0
790377,8413082893248,1
790378,8413082893255,1
5906686,8413082893422,0
790431,8413082894382,1
788996,8413082750077,1
788995,8413082750084,1
790288,3760027580035,1
790289,3760027580134,5
5912775,,5
5912779,,1
5912776,,1
5912778,,1
5912780,,1
5906336,5901885740591,15
5906337,5901885740621,15
768182,,1
784805,8595577991582,1
5906684,5901885738963,1
776436,5901885736600,1
776431,5901885736617,1
776434,5901885736624,1
776430,5901885736631,1
776435,5901885736648,15
776432,5901885736662,1
789359,5901885738703,15
789360,5901885738840,15
5905144,5901885740164,15
5905145,5901885740256,15
780385,5901885737454,15
780386,5901885737461,15
787329,5901885738314,15
787331,5901885738352,15
787330,5901885738369,15
5904690,5901885739533,0
5904691,5901885740348,15
5904692,5901885740379,15
5910894,5905036205298,1
5910912,5905036205335,1
5911291,5905036205397,1
5910908,5905036205403,1
5910911,5905036205427,0
5910915,5905036207247,0
5911193,5905036207261,1
5910914,5905036207773,1
5910895,5905036207780,1
5910897,5905036207797,1
5910899,5905036207803,1
5914088,5905036207872,1
5914087,5905036207889,0
5911194,5906555610457,0
5910983,5906555610464,1
5911964,5906555610488,1
5910981,5906555610532,1
5910982,5906555610549,1
5911196,5906555610570,1
5911197,5906555610587,1
5911198,5906555610594,1
5910918,5906555610945,1
5910919,5906555610952,1
5914090,5906555611072,1
5911289,5906555611089,0
5911290,5906555611096,1
5914091,5906555611102,1
5911968,5906555612567,1
5911970,5906555612574,0
5911973,5906555612581,1
5911974,5906555612598,1
5911972,5906555612895,5
5911969,5906555612901,1
5911971,5906555612918,1
5914089,5906555613076,1
5912619,5906555614073,1
5912620,5906555614080,1
5912621,5906555614097,1
